planner,size,freqs
RAND,128,19.0
RAND,128,18.0
RAND,128,15.0
RAND,128,15.0
RAND,128,17.0
RAND,128,16.0
RAND,128,15.0
RAND,128,17.0
RAND,128,16.0
RAND,128,13.0
RAND,128,14.0
RAND,128,15.0
RAND,128,16.0
RAND,128,17.0
RAND,128,16.0
RAND,128,18.0
RAND,128,20.0
RAND,128,16.0
RAND,128,16.0
RAND,128,15.0
RAND,128,16.0
RAND,128,18.0
RAND,128,14.0
RAND,128,14.0
RAND,128,15.0
RAND,128,15.0
RAND,128,17.0
RAND,128,14.0
RAND,128,19.0
RAND,128,14.0
RAND,128,15.0
RAND,128,17.0
RAND,128,15.0
RAND,128,15.0
RAND,128,15.0
RAND,128,14.0
RAND,128,15.0
RAND,128,18.0
RAND,128,16.0
RAND,128,16.0
RAND,128,18.0
RAND,128,16.0
RAND,128,17.0
RAND,128,17.0
RAND,128,15.0
RAND,128,16.0
RAND,128,17.0
RAND,128,21.0
RAND,128,14.0
RAND,128,16.0
RAND,128,17.0
RAND,128,15.0
RAND,128,17.0
RAND,128,16.0
RAND,128,16.0
RAND,128,17.0
RAND,128,17.0
RAND,128,15.0
RAND,128,17.0
RAND,128,15.0
RAND,128,16.0
RAND,128,17.0
RAND,128,16.0
RAND,128,17.0
RAND,128,18.0
RAND,128,16.0
RAND,128,16.0
RAND,128,16.0
RAND,128,17.0
RAND,128,16.0
RAND,128,17.0
RAND,128,15.0
RAND,128,17.0
RAND,128,19.0
RAND,128,16.0
RAND,128,15.0
RAND,128,16.0
RAND,128,17.0
RAND,128,14.0
RAND,128,18.0
RAND,128,14.0
RAND,128,17.0
RAND,128,15.0
RAND,128,17.0
RAND,128,15.0
RAND,128,18.0
RAND,128,18.0
RAND,128,16.0
RAND,128,16.0
RAND,128,15.0
RAND,128,17.0
RAND,128,22.0
RAND,128,17.0
RAND,128,17.0
RAND,128,15.0
RAND,128,18.0
RAND,128,16.0
RAND,128,16.0
RAND,128,14.0
RAND,128,16.0
RAND,128,15.0
RAND,128,15.0
RAND,128,15.0
RAND,128,16.0
RAND,128,19.0
RAND,128,18.0
RAND,128,15.0
RAND,128,18.0
RAND,128,15.0
RAND,128,19.0
RAND,128,16.0
RAND,128,15.0
RAND,128,16.0
RAND,128,19.0
RAND,128,16.0
RAND,128,16.0
RAND,128,16.0
RAND,128,16.0
RAND,128,16.0
RAND,128,15.0
RAND,128,16.0
RAND,128,15.0
RAND,128,14.0
RAND,128,16.0
RAND,128,16.0
RAND,128,17.0
RAND,128,16.0
RAND,128,15.0
RAND,128,18.0
RAND,128,21.0
RAND,128,15.0
RAND,128,17.0
RAND,128,14.0
RAND,128,13.0
RAND,128,17.0
RAND,128,16.0
RAND,128,13.0
RAND,128,16.0
RAND,128,17.0
RAND,128,19.0
RAND,128,16.0
RAND,128,15.0
RAND,128,15.0
RAND,128,16.0
RAND,128,17.0
RAND,128,14.0
RAND,128,16.0
RAND,128,17.0
RAND,128,15.0
RAND,128,15.0
RAND,128,20.0
RAND,128,15.0
RAND,128,15.0
RAND,128,15.0
RAND,128,16.0
RAND,128,16.0
RAND,128,15.0
RAND,128,15.0
RAND,128,16.0
RAND,128,17.0
RAND,128,18.0
RAND,128,16.0
RAND,128,16.0
RAND,128,15.0
RAND,128,15.0
RAND,128,17.0
RAND,128,14.0
RAND,128,17.0
RAND,128,15.0
RAND,128,15.0
RAND,128,17.0
RAND,128,16.0
RAND,128,16.0
RAND,128,19.0
RAND,128,15.0
RAND,128,15.0
RAND,128,15.0
RAND,128,17.0
RAND,128,15.0
RAND,128,19.0
RAND,128,15.0
RAND,128,18.0
RAND,128,16.0
RAND,128,19.0
RAND,128,16.0
RAND,128,16.0
RAND,128,16.0
RAND,128,18.0
RAND,128,14.0
RAND,128,19.0
RAND,128,14.0
RAND,128,15.0
RAND,128,17.0
RAND,128,20.0
RAND,128,19.0
RAND,128,15.0
RAND,128,15.0
RAND,128,15.0
RAND,128,15.0
RAND,128,17.0
RAND,128,15.0
RAND,128,18.0
RAND,128,16.0
RAND,128,15.0
RAND,128,17.0
RAND,128,14.0
RAND,128,18.0
RAND,128,16.0
RAND,128,16.0
RAND,128,17.0
RAND,128,14.0
RAND,128,17.0
RAND,128,16.0
RAND,128,17.0
RAND,128,16.0
RAND,128,18.0
RAND,128,17.0
RAND,128,18.0
RAND,128,16.0
RAND,128,17.0
RAND,128,18.0
RAND,128,16.0
RAND,128,18.0
RAND,128,17.0
RAND,128,18.0
RAND,128,15.0
RAND,128,15.0
RAND,128,18.0
RAND,128,15.0
RAND,128,13.0
RAND,128,15.0
RAND,128,17.0
RAND,128,14.0
RAND,128,18.0
RAND,128,16.0
RAND,128,14.0
RAND,128,16.0
RAND,128,19.0
RAND,128,17.0
RAND,128,16.0
RAND,128,17.0
RAND,128,15.0
RAND,128,18.0
RAND,128,17.0
RAND,128,18.0
RAND,128,18.0
RAND,128,16.0
RAND,128,18.0
RAND,128,17.0
RAND,128,16.0
RAND,128,18.0
RAND,128,16.0
RAND,128,15.0
RAND,128,18.0
RAND,128,17.0
RAND,128,16.0
RAND,128,17.0
RAND,128,18.0
RAND,128,15.0
RAND,128,19.0
RAND,128,16.0
RAND,128,14.0
RAND,128,16.0
RAND,128,16.0
RAND,128,17.0
RAND,128,14.0
RAND,128,15.0
RAND,128,20.0
RAND,128,17.0
RAND,128,15.0
RAND,128,14.0
RAND,128,16.0
RAND,128,16.0
RAND,128,18.0
RAND,128,15.0
RAND,128,15.0
RAND,128,17.0
RAND,128,14.0
RAND,128,14.0
RAND,128,16.0
RAND,128,15.0
RAND,128,16.0
RAND,128,16.0
RAND,128,14.0
RAND,128,16.0
RAND,128,16.0
RAND,128,14.0
RAND,128,14.0
RAND,128,15.0
RAND,128,18.0
RAND,128,16.0
RAND,128,15.0
RAND,128,17.0
RAND,128,16.0
RAND,128,19.0
RAND,128,15.0
RAND,128,17.0
RAND,128,19.0
RAND,128,15.0
RAND,128,16.0
RAND,128,18.0
RAND,128,15.0
RAND,128,15.0
RAND,128,18.0
RAND,128,17.0
RAND,128,16.0
RAND,128,16.0
RAND,128,18.0
RAND,128,17.0
RAND,128,16.0
RAND,128,16.0
RAND,128,15.0
RAND,128,19.0
RAND,128,15.0
RAND,128,18.0
RAND,128,15.0
RAND,128,15.0
RAND,128,16.0
RAND,128,17.0
RAND,128,15.0
RAND,128,16.0
RAND,128,16.0
RAND,128,19.0
RAND,128,14.0
RAND,128,16.0
RAND,128,17.0
RAND,128,16.0
RAND,128,17.0
RAND,128,16.0
RAND,128,15.0
RAND,128,16.0
RAND,128,15.0
RAND,128,20.0
RAND,128,15.0
RAND,128,18.0
RAND,128,15.0
RAND,128,18.0
RAND,128,15.0
RAND,128,17.0
RAND,128,17.0
RAND,128,22.0
RAND,128,18.0
RAND,128,17.0
RAND,128,15.0
RAND,128,17.0
RAND,128,17.0
RAND,128,16.0
RAND,128,18.0
RAND,128,16.0
RAND,128,16.0
RAND,128,16.0
RAND,128,18.0
RAND,128,15.0
RAND,128,16.0
RAND,128,14.0
RAND,128,18.0
RAND,128,16.0
RAND,128,15.0
RAND,128,16.0
RAND,128,15.0
RAND,128,14.0
RAND,128,17.0
RAND,128,17.0
RAND,128,15.0
RAND,128,18.0
RAND,128,16.0
RAND,128,16.0
RAND,128,14.0
RAND,128,15.0
RAND,128,16.0
RAND,128,21.0
RAND,128,17.0
RAND,128,14.0
RAND,128,17.0
RAND,128,16.0
RAND,128,16.0
RAND,128,16.0
RAND,128,16.0
RAND,128,15.0
RAND,128,16.0
RAND,128,16.0
RAND,128,20.0
RAND,128,17.0
RAND,128,13.0
RAND,128,15.0
RAND,128,17.0
RAND,128,16.0
RAND,128,14.0
RAND,128,15.0
RAND,128,17.0
RAND,128,14.0
RAND,128,16.0
RAND,128,13.0
RAND,128,18.0
RAND,128,17.0
RAND,128,16.0
RAND,128,17.0
RAND,128,18.0
RAND,128,13.0
RAND,128,16.0
RAND,128,17.0
RAND,128,17.0
RAND,128,18.0
RAND,128,19.0
RAND,128,19.0
RAND,128,14.0
RAND,128,15.0
RAND,128,14.0
RAND,128,16.0
RAND,128,15.0
RAND,128,17.0
RAND,128,17.0
RAND,128,16.0
RAND,128,18.0
RAND,128,17.0
RAND,128,17.0
RAND,128,14.0
RAND,128,15.0
RAND,128,17.0
RAND,128,15.0
RAND,128,15.0
RAND,128,16.0
RAND,128,15.0
RAND,128,17.0
RAND,128,14.0
RAND,128,15.0
RAND,128,17.0
RAND,128,18.0
RAND,128,14.0
RAND,128,16.0
RAND,128,15.0
RAND,128,17.0
RAND,128,22.0
RAND,128,15.0
RAND,128,17.0
RAND,128,16.0
RAND,128,16.0
RAND,128,16.0
RAND,128,15.0
RAND,128,15.0
RAND,128,15.0
RAND,128,17.0
RAND,128,17.0
RAND,128,16.0
RAND,128,14.0
RAND,128,16.0
RAND,128,18.0
RAND,128,17.0
RAND,128,17.0
RAND,128,16.0
RAND,128,17.0
RAND,128,14.0
RAND,128,16.0
RAND,128,16.0
RAND,128,17.0
RAND,128,19.0
RAND,128,13.0
RAND,128,15.0
RAND,128,15.0
RAND,128,20.0
RAND,128,17.0
RAND,128,17.0
RAND,128,17.0
RAND,128,16.0
RAND,128,15.0
RAND,128,17.0
RAND,128,16.0
RAND,128,16.0
RAND,128,18.0
RAND,128,16.0
RAND,128,18.0
RAND,128,14.0
RAND,128,17.0
RAND,128,14.0
RAND,128,18.0
RAND,128,14.0
RAND,128,18.0
RAND,128,16.0
RAND,128,19.0
RAND,128,16.0
RAND,128,21.0
RAND,128,16.0
RAND,128,18.0
RAND,128,15.0
RAND,128,15.0
RAND,128,16.0
RAND,128,18.0
RAND,128,16.0
RAND,128,19.0
RAND,128,17.0
RAND,128,17.0
RAND,128,17.0
RAND,128,19.0
RAND,128,16.0
RAND,128,16.0
RAND,128,16.0
RAND,128,16.0
RAND,128,17.0
RAND,128,15.0
RAND,128,15.0
RAND,128,16.0
RAND,128,16.0
RAND,128,14.0
RAND,128,20.0
RAND,128,15.0
RAND,128,16.0
RAND,128,15.0
RAND,128,21.0
RAND,128,18.0
RAND,128,16.0
RAND,128,15.0
RAND,128,14.0
RAND,128,17.0
RAND,128,14.0
RAND,128,15.0
RAND,128,15.0
RAND,128,18.0
RAND,128,16.0
RAND,128,16.0
RAND,128,15.0
RAND,128,16.0
RAND,128,17.0
RAND,128,15.0
RAND,128,16.0
RAND,128,15.0
RAND,128,17.0
RAND,128,16.0
RAND,128,17.0
GA,4,262.0
GA,4,261.0
GA,4,261.0
GA,4,261.0
GA,4,263.0
GA,4,262.0
GA,4,260.0
GA,4,259.0
GA,4,263.0
GA,4,261.0
GA,4,261.0
GA,4,267.0
GA,4,262.0
GA,4,261.0
GA,4,262.0
GA,4,263.0
GA,4,260.0
GA,4,265.0
GA,4,259.0
GA,4,263.0
GA,4,258.0
GA,4,259.0
GA,4,266.0
GA,4,261.0
GA,4,258.0
GA,4,258.0
GA,4,263.0
GA,4,259.0
GA,4,268.0
GA,4,261.0
GA,4,258.0
GA,4,257.0
GA,4,259.0
GA,4,260.0
GA,4,259.0
GA,4,263.0
GA,4,265.0
GA,4,260.0
GA,4,260.0
GA,4,259.0
GA,4,265.0
GA,4,258.0
GA,4,263.0
GA,4,259.0
GA,4,261.0
GA,4,260.0
GA,4,260.0
GA,4,263.0
GA,4,260.0
GA,4,262.0
GA,4,261.0
GA,4,262.0
GA,4,257.0
GA,4,261.0
GA,4,260.0
GA,4,258.0
GA,4,260.0
GA,4,268.0
GA,4,265.0
GA,4,260.0
GA,4,259.0
GA,4,260.0
GA,4,260.0
GA,4,261.0
GA,4,260.0
GA,4,261.0
GA,4,261.0
GA,4,264.0
GA,4,264.0
GA,4,259.0
GA,4,267.0
GA,4,264.0
GA,4,258.0
GA,4,260.0
GA,4,260.0
GA,4,263.0
GA,4,262.0
GA,4,261.0
GA,4,267.0
GA,4,263.0
GA,4,267.0
GA,4,258.0
GA,4,258.0
GA,4,258.0
GA,4,261.0
GA,4,262.0
GA,4,260.0
GA,4,265.0
GA,4,261.0
GA,4,266.0
GA,4,261.0
GA,4,259.0
GA,4,263.0
GA,4,260.0
GA,4,262.0
GA,4,261.0
GA,4,259.0
GA,4,262.0
GA,4,261.0
GA,4,258.0
GA,4,261.0
GA,4,259.0
GA,4,264.0
GA,4,258.0
GA,4,261.0
GA,4,263.0
GA,4,261.0
GA,4,259.0
GA,4,266.0
GA,4,266.0
GA,4,265.0
GA,4,262.0
GA,4,261.0
GA,4,260.0
GA,4,263.0
GA,4,263.0
GA,4,263.0
GA,4,259.0
GA,4,264.0
GA,4,260.0
GA,4,265.0
GA,4,259.0
GA,4,262.0
GA,4,261.0
GA,4,259.0
GA,4,268.0
GA,4,262.0
GA,4,259.0
GA,4,260.0
GA,4,263.0
GA,4,260.0
GA,4,263.0
GA,4,261.0
GA,4,261.0
GA,4,264.0
GA,4,262.0
GA,4,259.0
GA,4,260.0
GA,4,263.0
GA,4,265.0
GA,4,263.0
GA,4,262.0
GA,4,262.0
GA,4,262.0
GA,4,259.0
GA,4,263.0
GA,4,262.0
GA,4,259.0
GA,4,261.0
GA,4,261.0
GA,4,258.0
GA,4,261.0
GA,4,260.0
GA,4,258.0
GA,4,259.0
GA,4,260.0
GA,4,264.0
GA,4,260.0
GA,4,262.0
GA,4,259.0
GA,4,259.0
GA,4,260.0
GA,4,260.0
GA,4,260.0
GA,4,260.0
GA,4,263.0
GA,4,265.0
GA,4,268.0
GA,4,259.0
GA,4,258.0
GA,4,263.0
GA,4,262.0
GA,4,262.0
GA,4,261.0
GA,4,260.0
GA,4,261.0
GA,4,263.0
GA,4,260.0
GA,4,263.0
GA,4,261.0
GA,4,262.0
GA,4,262.0
GA,4,259.0
GA,4,263.0
GA,4,262.0
GA,4,260.0
GA,4,262.0
GA,4,261.0
GA,4,263.0
GA,4,262.0
GA,4,261.0
GA,4,259.0
GA,4,265.0
GA,4,265.0
GA,4,263.0
GA,4,259.0
GA,4,268.0
GA,4,261.0
GA,4,270.0
GA,4,258.0
GA,4,258.0
GA,4,260.0
GA,4,261.0
GA,4,262.0
GA,4,267.0
GA,4,264.0
GA,4,257.0
GA,4,265.0
GA,4,259.0
GA,4,264.0
GA,4,261.0
GA,4,260.0
GA,4,265.0
GA,4,258.0
GA,4,262.0
GA,4,258.0
GA,4,262.0
GA,4,260.0
GA,4,264.0
GA,4,263.0
GA,4,258.0
GA,4,260.0
GA,4,262.0
GA,4,260.0
GA,4,260.0
GA,4,265.0
GA,4,267.0
GA,4,263.0
GA,4,259.0
GA,4,265.0
GA,4,261.0
GA,4,260.0
GA,4,263.0
GA,4,261.0
GA,4,260.0
GA,4,259.0
GA,4,266.0
GA,4,259.0
GA,4,260.0
GA,4,264.0
GA,4,267.0
GA,4,260.0
GA,4,262.0
GA,4,262.0
GA,4,261.0
GA,4,262.0
GA,4,263.0
GA,4,258.0
GA,4,262.0
GA,4,262.0
GA,4,264.0
GA,4,261.0
GA,4,264.0
GA,4,262.0
GA,4,263.0
GA,4,261.0
GA,4,261.0
GA,4,262.0
GA,4,259.0
GA,4,261.0
GA,4,260.0
GA,4,263.0
GA,4,257.0
GA,4,259.0
GA,4,258.0
GA,4,263.0
GA,4,264.0
GA,4,263.0
GA,4,264.0
GA,4,266.0
GA,4,262.0
GA,4,259.0
GA,4,261.0
GA,4,268.0
GA,4,259.0
GA,4,258.0
GA,4,261.0
GA,4,259.0
GA,4,261.0
GA,4,258.0
GA,4,262.0
GA,4,260.0
GA,4,262.0
GA,4,263.0
GA,4,262.0
GA,4,260.0
GA,4,260.0
GA,4,258.0
GA,4,261.0
GA,4,261.0
GA,4,264.0
GA,4,260.0
GA,4,267.0
GA,4,260.0
GA,4,264.0
GA,4,269.0
GA,4,260.0
GA,4,261.0
GA,4,261.0
GA,4,261.0
GA,4,263.0
GA,4,261.0
GA,4,258.0
GA,4,259.0
GA,4,261.0
GA,4,270.0
GA,4,261.0
GA,4,258.0
GA,4,263.0
GA,4,259.0
GA,4,263.0
GA,4,259.0
GA,4,261.0
GA,4,257.0
GA,4,261.0
GA,4,263.0
GA,4,262.0
GA,4,258.0
GA,4,260.0
GA,4,262.0
GA,4,259.0
GA,4,262.0
GA,4,261.0
GA,4,259.0
GA,4,263.0
GA,4,261.0
GA,4,261.0
GA,4,264.0
GA,4,260.0
GA,4,268.0
GA,4,263.0
GA,4,265.0
GA,4,261.0
GA,4,263.0
GA,4,260.0
GA,4,260.0
GA,4,260.0
GA,4,261.0
GA,4,260.0
GA,4,260.0
GA,4,259.0
GA,4,263.0
GA,4,259.0
GA,4,260.0
GA,4,259.0
GA,4,264.0
GA,4,262.0
GA,4,259.0
GA,4,264.0
GA,4,261.0
GA,4,261.0
GA,4,260.0
GA,4,260.0
GA,4,261.0
GA,4,261.0
GA,4,265.0
GA,4,258.0
GA,4,262.0
GA,4,260.0
GA,4,263.0
GA,4,263.0
GA,4,261.0
GA,4,263.0
GA,4,260.0
GA,4,263.0
GA,4,262.0
GA,4,263.0
GA,4,260.0
GA,4,259.0
GA,4,262.0
GA,4,264.0
GA,4,260.0
GA,4,264.0
GA,4,266.0
GA,4,260.0
GA,4,259.0
GA,4,260.0
GA,4,264.0
GA,4,259.0
GA,4,262.0
GA,4,264.0
GA,4,260.0
GA,4,262.0
GA,4,262.0
GA,4,261.0
GA,4,262.0
GA,4,258.0
GA,4,263.0
GA,4,262.0
GA,4,262.0
GA,4,265.0
GA,4,264.0
GA,4,260.0
GA,4,263.0
GA,4,258.0
GA,4,259.0
GA,4,262.0
GA,4,262.0
GA,4,262.0
GA,4,259.0
GA,4,262.0
GA,4,260.0
GA,4,261.0
GA,4,262.0
GA,4,262.0
GA,4,259.0
GA,4,260.0
GA,4,261.0
GA,4,259.0
GA,4,265.0
GA,4,261.0
GA,4,268.0
GA,4,259.0
GA,4,265.0
GA,4,262.0
GA,4,259.0
GA,4,262.0
GA,4,263.0
GA,4,259.0
GA,4,264.0
GA,4,261.0
GA,4,260.0
GA,4,262.0
GA,4,265.0
GA,4,263.0
GA,4,265.0
GA,4,266.0
GA,4,258.0
GA,4,267.0
GA,4,262.0
GA,4,260.0
GA,4,266.0
GA,4,263.0
GA,4,266.0
GA,4,261.0
GA,4,263.0
GA,4,260.0
GA,4,265.0
GA,4,263.0
GA,4,264.0
GA,4,263.0
GA,4,265.0
GA,4,261.0
GA,4,261.0
GA,4,260.0
GA,4,257.0
GA,4,259.0
GA,4,261.0
GA,4,260.0
GA,4,264.0
GA,4,260.0
GA,4,259.0
GA,4,262.0
GA,4,259.0
GA,4,263.0
GA,4,265.0
GA,4,262.0
GA,4,260.0
GA,4,262.0
GA,4,262.0
GA,4,259.0
GA,4,261.0
GA,4,264.0
GA,4,266.0
GA,4,263.0
GA,4,260.0
GA,4,265.0
GA,4,262.0
GA,4,261.0
GA,4,261.0
GA,4,263.0
GA,4,259.0
GA,4,259.0
GA,4,259.0
GA,4,260.0
GA,4,259.0
GA,4,264.0
GA,4,262.0
GA,4,262.0
GA,4,262.0
GA,4,259.0
GA,4,264.0
GA,4,264.0
GA,4,260.0
GA,4,267.0
GA,4,259.0
GA,4,264.0
GA,4,259.0
GA,4,258.0
GA,4,260.0
GA,4,263.0
GA,4,259.0
GA,4,261.0
GA,4,260.0
GA,4,262.0
GA,4,264.0
GA,4,268.0
GA,4,262.0
GA,4,261.0
GA,4,262.0
GA,4,260.0
GA,4,267.0
GA,4,262.0
GA,4,261.0
GA,4,261.0
GA,4,264.0
GA,4,261.0
GA,4,262.0
GA,4,258.0
GA,4,261.0
GA,4,259.0
GA,4,263.0
GA,4,261.0
GA,4,259.0
GA,4,261.0
GA,4,266.0
GA,4,263.0
GA,4,259.0
GA,4,258.0
GA,4,262.0
GA,4,263.0
GA,4,263.0
GA,4,262.0
GA,4,270.0
GA,4,265.0
GA,4,260.0
GA,4,261.0
GA,4,260.0
GA,4,263.0
GA,4,259.0
GA,4,260.0
GA,4,261.0
GA,4,261.0
GA,4,261.0
GA,4,266.0
GA,4,264.0
GA,4,264.0
GA,4,259.0
GA,4,260.0
GA,4,261.0
GA,4,262.0
GA,4,263.0
GA,4,265.0
GA,4,262.0
GA,4,260.0
GA,4,260.0
GA,4,262.0
GA,4,264.0
GA,4,258.0
GA,4,263.0
GA,4,262.0
GA,4,262.0
GA,4,261.0
GA,4,259.0
GA,4,259.0
GA,4,258.0
GA,4,263.0
GA,4,261.0
GA,4,262.0
GA,4,263.0
GA,4,264.0
GA,4,258.0
GA,4,260.0
GA,4,259.0
GA,4,257.0
GA,4,266.0
GA,4,260.0
GA,4,258.0
GA,4,261.0
GA,4,269.0
GA,4,260.0
GA,4,260.0
GA,4,262.0
GA,4,260.0
GA,4,262.0
GA,4,261.0
GA,4,258.0
GA,4,265.0
GA,4,260.0
GA,4,258.0
GA,4,266.0
GA,4,259.0
GA,4,261.0
GA,4,261.0
GA,4,258.0
GA,4,257.0
GA,4,261.0
GA,4,258.0
GA,4,259.0
GA,4,264.0
GA,4,262.0
GA,4,263.0
GA,4,259.0
GA,4,262.0
GA,4,259.0
GA,4,262.0
GA,4,262.0
GA,4,257.0
GA,4,263.0
GA,4,267.0
GA,4,261.0
GA,4,259.0
GA,4,263.0
GA,4,262.0
GA,4,260.0
GA,4,262.0
GA,4,259.0
GA,4,265.0
GA,4,261.0
GA,4,257.0
GA,4,265.0
GA,4,260.0
GA,4,257.0
GA,4,258.0
GA,4,261.0
GA,4,264.0
GA,4,261.0
GA,4,262.0
GA,4,262.0
GA,4,263.0
GA,4,262.0
GA,4,265.0
GA,4,261.0
GA,4,257.0
GA,4,261.0
GA,4,259.0
GA,4,260.0
GA,4,261.0
GA,4,262.0
GA,4,267.0
GA,4,261.0
GA,4,263.0
GA,4,261.0
GA,4,261.0
GA,4,265.0
GA,4,259.0
GA,4,258.0
GA,4,262.0
GA,4,263.0
GA,4,258.0
GA,4,263.0
GA,4,260.0
GA,4,262.0
GA,4,260.0
GA,4,261.0
GA,4,264.0
GA,4,261.0
GA,4,260.0
GA,4,261.0
GA,4,260.0
GA,4,260.0
GA,4,262.0
GA,4,265.0
GA,4,258.0
GA,4,261.0
GA,4,264.0
GA,4,261.0
GA,4,262.0
GA,4,259.0
GA,4,262.0
GA,4,263.0
GA,4,260.0
GA,4,261.0
GA,4,262.0
GA,4,260.0
GA,4,262.0
GA,4,260.0
GA,4,259.0
GA,4,260.0
GA,4,260.0
GA,4,260.0
GA,4,265.0
GA,4,268.0
GA,4,260.0
GA,4,264.0
GA,4,266.0
GA,4,260.0
GA,4,263.0
GA,4,258.0
GA,4,260.0
GA,4,261.0
GA,4,261.0
GA,4,262.0
GA,4,261.0
GA,4,261.0
GA,4,260.0
GA,4,259.0
GA,4,259.0
GA,4,258.0
GA,4,264.0
GA,4,263.0
GA,4,261.0
GA,4,269.0
GA,4,260.0
GA,4,259.0
GA,4,263.0
GA,4,266.0
GA,4,259.0
GA,4,260.0
GA,4,262.0
GA,4,258.0
GA,4,259.0
GA,4,262.0
GA,4,263.0
GA,4,257.0
GA,4,260.0
GA,4,261.0
GA,4,258.0
GA,4,265.0
GA,4,266.0
GA,4,260.0
GA,4,259.0
GA,4,261.0
GA,4,261.0
GA,4,258.0
GA,4,259.0
GA,4,263.0
GA,4,258.0
GA,4,258.0
GA,4,259.0
GA,4,259.0
GA,4,262.0
GA,4,262.0
GA,4,263.0
GA,4,263.0
GA,4,262.0
GA,4,259.0
GA,4,267.0
GA,4,262.0
GA,4,259.0
GA,4,261.0
GA,4,265.0
GA,4,260.0
GA,4,258.0
GA,4,259.0
GA,4,261.0
GA,4,261.0
GA,4,258.0
GA,4,263.0
GA,4,261.0
GA,4,263.0
GA,4,260.0
GA,4,263.0
GA,4,261.0
GA,4,258.0
GA,4,264.0
GA,4,262.0
GA,4,265.0
GA,4,260.0
GA,4,262.0
GA,4,261.0
GA,4,261.0
GA,4,264.0
GA,4,261.0
GA,4,259.0
GA,4,260.0
GA,4,260.0
GA,4,259.0
GA,4,264.0
GA,4,260.0
GA,4,261.0
GA,4,260.0
GA,4,262.0
GA,4,260.0
GA,4,263.0
GA,4,263.0
GA,4,263.0
GA,4,259.0
GA,4,265.0
GA,4,260.0
GA,4,260.0
GA,4,261.0
GA,4,265.0
GA,4,257.0
GA,4,262.0
GA,4,264.0
GA,4,259.0
GA,4,259.0
GA,4,261.0
GA,4,263.0
GA,4,262.0
GA,4,266.0
GA,4,259.0
GA,4,260.0
GA,4,259.0
GA,4,259.0
GA,4,260.0
GA,4,263.0
GA,4,261.0
GA,4,261.0
GA,4,262.0
GA,4,261.0
GA,4,264.0
GA,4,257.0
GA,4,261.0
GA,4,264.0
GA,4,261.0
GA,4,262.0
GA,4,263.0
GA,4,264.0
GA,4,264.0
GA,4,265.0
GA,4,263.0
GA,4,260.0
GA,4,259.0
GA,4,264.0
GA,4,260.0
GA,4,258.0
GA,4,267.0
GA,4,260.0
GA,4,262.0
GA,4,259.0
GA,4,258.0
GA,4,263.0
GA,4,259.0
GA,4,263.0
GA,4,267.0
GA,4,265.0
GA,4,261.0
GA,4,264.0
GA,4,259.0
GA,4,262.0
GA,4,264.0
GA,4,260.0
GA,4,260.0
GA,4,260.0
GA,4,261.0
GA,4,259.0
GA,4,262.0
GA,4,260.0
GA,4,262.0
GA,4,259.0
GA,4,269.0
GA,4,264.0
GA,4,263.0
GA,4,260.0
GA,4,265.0
GA,4,260.0
GA,4,260.0
GA,4,263.0
GA,4,262.0
GA,4,264.0
GA,4,265.0
GA,4,261.0
GA,4,257.0
GA,4,260.0
GA,4,262.0
GA,4,261.0
GA,4,261.0
GA,4,265.0
GA,4,263.0
GA,4,261.0
GA,4,265.0
GA,4,261.0
GA,4,261.0
GA,4,263.0
GA,4,262.0
GA,4,263.0
GA,4,266.0
GA,4,261.0
GA,4,260.0
GA,4,262.0
GA,4,261.0
GA,4,267.0
GA,4,260.0
GA,4,258.0
GA,4,261.0
GA,4,260.0
GA,4,262.0
GA,4,264.0
GA,4,264.0
GA,4,260.0
GA,4,263.0
GA,4,262.0
GA,4,262.0
GA,4,260.0
GA,4,260.0
GA,4,262.0
GA,4,260.0
GA,4,263.0
GA,4,260.0
GA,4,266.0
GA,4,263.0
GA,4,262.0
GA,4,262.0
GA,4,262.0
GA,4,262.0
GA,4,260.0
GA,4,265.0
GA,4,262.0
GA,4,262.0
GA,4,264.0
GA,4,261.0
GA,4,259.0
GA,4,259.0
GA,4,265.0
GA,4,266.0
GA,4,266.0
GA,4,264.0
GA,4,265.0
GA,4,259.0
GA,4,260.0
GA,4,258.0
GA,4,261.0
GA,4,267.0
GA,4,259.0
GA,4,260.0
GA,4,262.0
GA,4,257.0
GA,4,259.0
GA,4,262.0
GA,4,262.0
GA,4,259.0
GA,4,261.0
GA,4,261.0
GA,4,259.0
GA,4,271.0
GA,4,263.0
GA,4,265.0
GA,4,263.0
GA,4,264.0
GA,4,266.0
GA,4,261.0
GA,4,258.0
GA,4,261.0
GA,4,258.0
GA,4,261.0
GA,4,262.0
GA,4,263.0
GA,4,266.0
GA,4,258.0
GA,4,261.0
GA,4,266.0
GA,4,259.0
GA,4,264.0
GA,4,261.0
GA,4,261.0
GA,4,260.0
GA,4,260.0
GA,4,264.0
GA,4,259.0
GA,4,262.0
GA,4,259.0
GA,4,261.0
GA,4,261.0
GA,4,264.0
GA,4,259.0
GA,4,265.0
GA,4,264.0
GA,4,263.0
GA,4,264.0
GA,4,262.0
GA,4,261.0
GA,4,260.0
GA,4,261.0
GA,4,264.0
GA,4,264.0
GA,4,259.0
GA,4,264.0
GA,4,261.0
GA,4,259.0
GA,4,266.0
GA,4,264.0
GA,4,260.0
GA,4,261.0
GA,4,263.0
GA,4,263.0
